"order_id","customer_id","order_date","order_month","order_revenue","is_return","country"
"567892",15394,2011-09-22 15:51:00.000 +0300,2011-09-01,39502,N,United Kingdom
"567893",17163,2011-09-22 15:54:00.000 +0300,2011-09-01,12310,N,United Kingdom
"567894",16389,2011-09-22 15:54:00.000 +0300,2011-09-01,40854,N,United Kingdom
"567895",13777,2011-09-22 15:57:00.000 +0300,2011-09-01,4068,N,United Kingdom
"567897",12364,2011-09-22 16:07:00.000 +0300,2011-09-01,6495,N,Belgium
"567898",13394,2011-09-22 16:20:00.000 +0300,2011-09-01,27898,N,United Kingdom
"567899",14911,2011-09-22 16:26:00.000 +0300,2011-09-01,79848,N,EIRE
"567900",14911,2011-09-22 16:27:00.000 +0300,2011-09-01,105,N,EIRE
"567904",12609,2011-09-22 16:34:00.000 +0300,2011-09-01,29048,N,Germany
"567905",12952,2011-09-22 16:37:00.000 +0300,2011-09-01,61022,N,United Kingdom
"567906",14113,2011-09-22 16:46:00.000 +0300,2011-09-01,49288,N,United Kingdom
"567907",18172,2011-09-22 16:48:00.000 +0300,2011-09-01,32482,N,United Kingdom
"567908",18172,2011-09-22 16:48:00.000 +0300,2011-09-01,756,N,United Kingdom
"567909",13012,2011-09-22 16:53:00.000 +0300,2011-09-01,17853,N,United Kingdom
"567910",12437,2011-09-22 16:58:00.000 +0300,2011-09-01,20478,N,France
"567911",14854,2011-09-22 17:00:00.000 +0300,2011-09-01,45820,N,United Kingdom
"567912",15555,2011-09-22 17:07:00.000 +0300,2011-09-01,35320,N,United Kingdom
"567913",18144,2011-09-22 17:08:00.000 +0300,2011-09-01,16945,N,United Kingdom
"567914",12647,2011-09-22 17:14:00.000 +0300,2011-09-01,2763,N,Germany
"567915",12579,2011-09-22 17:15:00.000 +0300,2011-09-01,38696,N,France
"567917",14298,2011-09-22 17:19:00.000 +0300,2011-09-01,127389,N,United Kingdom
"567922",13279,2011-09-22 17:24:00.000 +0300,2011-09-01,13775,N,United Kingdom
"567924",12471,2011-09-22 17:25:00.000 +0300,2011-09-01,20544,N,Germany
"567928",12380,2011-09-22 17:31:00.000 +0300,2011-09-01,57255,N,Belgium
"567929",12425,2011-09-22 17:31:00.000 +0300,2011-09-01,73922,N,Portugal
"567934",16173,2011-09-22 17:56:00.000 +0300,2011-09-01,10920,N,United Kingdom
"567935",13320,2011-09-22 18:07:00.000 +0300,2011-09-01,53971,N,United Kingdom
"567936",15194,2011-09-22 18:10:00.000 +0300,2011-09-01,71332,N,United Kingdom
"567937",14147,2011-09-22 18:10:00.000 +0300,2011-09-01,11700,N,United Kingdom
"567938",12704,2011-09-22 18:14:00.000 +0300,2011-09-01,13818,N,Finland
"567939",16715,2011-09-22 18:15:00.000 +0300,2011-09-01,30172,N,United Kingdom
"567941",13519,2011-09-22 18:24:00.000 +0300,2011-09-01,11141,N,United Kingdom
"567942",15804,2011-09-22 19:03:00.000 +0300,2011-09-01,14227,N,United Kingdom
"567943",14702,2011-09-22 19:33:00.000 +0300,2011-09-01,18234,N,United Kingdom
"567944",14562,2011-09-22 19:54:00.000 +0300,2011-09-01,28725,N,United Kingdom
"567951",17069,2011-09-23 08:25:00.000 +0300,2011-09-01,1734,N,United Kingdom
"567954",13004,2011-09-23 08:30:00.000 +0300,2011-09-01,30619,N,United Kingdom
"567957",16136,2011-09-23 09:00:00.000 +0300,2011-09-01,14334,N,United Kingdom
"567958",12619,2011-09-23 09:00:00.000 +0300,2011-09-01,43748,N,Germany
"567959",12516,2011-09-23 09:13:00.000 +0300,2011-09-01,65758,N,Germany
"567960",13777,2011-09-23 09:14:00.000 +0300,2011-09-01,30730,N,United Kingdom
"567962",15838,2011-09-23 09:19:00.000 +0300,2011-09-01,286960,N,United Kingdom
"567966",16782,2011-09-23 09:26:00.000 +0300,2011-09-01,16195,N,United Kingdom
"567967",15858,2011-09-23 09:39:00.000 +0300,2011-09-01,13869,N,United Kingdom
"567968",12546,2011-09-23 09:44:00.000 +0300,2011-09-01,60900,N,Spain
"567969",15744,2011-09-23 09:52:00.000 +0300,2011-09-01,3480,N,United Kingdom
"567970",18041,2011-09-23 10:02:00.000 +0300,2011-09-01,13417,N,United Kingdom
"567971",16681,2011-09-23 10:04:00.000 +0300,2011-09-01,41750,N,United Kingdom
"567972",13949,2011-09-23 10:14:00.000 +0300,2011-09-01,37136,N,United Kingdom
"567973",13994,2011-09-23 10:17:00.000 +0300,2011-09-01,30059,N,United Kingdom
"567975",17416,2011-09-23 10:25:00.000 +0300,2011-09-01,56902,N,United Kingdom
"567976",13127,2011-09-23 10:26:00.000 +0300,2011-09-01,23649,N,United Kingdom
"567977",17388,2011-09-23 10:31:00.000 +0300,2011-09-01,30653,N,United Kingdom
"567979",14215,2011-09-23 10:44:00.000 +0300,2011-09-01,24564,N,United Kingdom
"567980",15311,2011-09-23 11:22:00.000 +0300,2011-09-01,15525,N,United Kingdom
"567983",15714,2011-09-23 11:25:00.000 +0300,2011-09-01,10980,N,United Kingdom
"568001",12540,2011-09-23 11:35:00.000 +0300,2011-09-01,24976,N,Spain
"568013",17480,2011-09-23 11:39:00.000 +0300,2011-09-01,51182,N,United Kingdom
"568040",12681,2011-09-23 12:09:00.000 +0300,2011-09-01,62062,N,France
"568044",15763,2011-09-23 12:10:00.000 +0300,2011-09-01,52249,N,United Kingdom
"568046",18118,2011-09-23 12:16:00.000 +0300,2011-09-01,17843,N,United Kingdom
"568047",15075,2011-09-23 12:27:00.000 +0300,2011-09-01,68933,N,United Kingdom
"568048",14911,2011-09-23 12:36:00.000 +0300,2011-09-01,121591,N,EIRE
"568049",17841,2011-09-23 12:38:00.000 +0300,2011-09-01,43257,N,United Kingdom
"568050",15901,2011-09-23 12:38:00.000 +0300,2011-09-01,11736,N,United Kingdom
"568051",18189,2011-09-23 12:40:00.000 +0300,2011-09-01,40386,N,United Kingdom
"568054",16978,2011-09-23 12:50:00.000 +0300,2011-09-01,31373,N,United Kingdom
"568056",12705,2011-09-23 12:55:00.000 +0300,2011-09-01,68548,N,Germany
"568058",18188,2011-09-23 12:58:00.000 +0300,2011-09-01,95488,N,United Kingdom
"568059",13097,2011-09-23 12:58:00.000 +0300,2011-09-01,71344,N,United Kingdom
"568060",14546,2011-09-23 13:11:00.000 +0300,2011-09-01,65126,N,United Kingdom
"568061",16910,2011-09-23 13:12:00.000 +0300,2011-09-01,17260,N,United Kingdom
"568062",14014,2011-09-23 13:18:00.000 +0300,2011-09-01,50518,N,United Kingdom
"568063",15981,2011-09-23 13:24:00.000 +0300,2011-09-01,38034,N,United Kingdom
"568064",14880,2011-09-23 13:42:00.000 +0300,2011-09-01,27146,N,United Kingdom
"568065",16240,2011-09-23 13:44:00.000 +0300,2011-09-01,148837,N,United Kingdom
"568066",14529,2011-09-23 13:48:00.000 +0300,2011-09-01,19156,N,United Kingdom
"568069",13336,2011-09-23 14:05:00.000 +0300,2011-09-01,73851,N,United Kingdom
"568070",16128,2011-09-23 14:17:00.000 +0300,2011-09-01,66066,N,United Kingdom
"568075",14652,2011-09-23 14:21:00.000 +0300,2011-09-01,11040,N,United Kingdom
"568082",14944,2011-09-23 14:38:00.000 +0300,2011-09-01,96916,N,United Kingdom
"568083",15903,2011-09-23 14:38:00.000 +0300,2011-09-01,31032,N,United Kingdom
"568086",14944,2011-09-23 14:39:00.000 +0300,2011-09-01,44950,N,United Kingdom
"568094",15807,2011-09-23 14:43:00.000 +0300,2011-09-01,61292,N,United Kingdom
"568095",14911,2011-09-23 14:49:00.000 +0300,2011-09-01,214830,N,EIRE
"568098",15762,2011-09-23 15:17:00.000 +0300,2011-09-01,26941,N,United Kingdom
"568099",15916,2011-09-23 15:18:00.000 +0300,2011-09-01,11890,N,United Kingdom
"568100",15475,2011-09-23 15:20:00.000 +0300,2011-09-01,44277,N,United Kingdom
"568101",15978,2011-09-23 15:21:00.000 +0300,2011-09-01,109878,N,United Kingdom
"568103",12518,2011-09-23 15:45:00.000 +0300,2011-09-01,45614,N,Germany
"568104",16485,2011-09-23 15:50:00.000 +0300,2011-09-01,34115,N,United Kingdom
"568131",16872,2011-09-23 16:05:00.000 +0300,2011-09-01,21534,N,United Kingdom
"568132",15549,2011-09-23 16:22:00.000 +0300,2011-09-01,6158,N,United Kingdom
"568136",13630,2011-09-25 10:30:00.000 +0300,2011-09-01,42698,N,United Kingdom
"568137",12488,2011-09-25 10:34:00.000 +0300,2011-09-01,50803,N,France
"568139",13083,2011-09-25 10:46:00.000 +0300,2011-09-01,17709,N,United Kingdom
"568140",17411,2011-09-25 10:48:00.000 +0300,2011-09-01,28386,N,United Kingdom
"568141",16326,2011-09-25 11:21:00.000 +0300,2011-09-01,16912,N,United Kingdom
"568142",16744,2011-09-25 11:22:00.000 +0300,2011-09-01,19857,N,United Kingdom
"568143",13266,2011-09-25 11:28:00.000 +0300,2011-09-01,30577,N,United Kingdom
"568144",14005,2011-09-25 11:29:00.000 +0300,2011-09-01,28112,N,United Kingdom
"568145",12388,2011-09-25 11:30:00.000 +0300,2011-09-01,82592,N,Australia
"568146",16169,2011-09-25 11:33:00.000 +0300,2011-09-01,58746,N,United Kingdom
"568147",15044,2011-09-25 11:34:00.000 +0300,2011-09-01,25227,N,United Kingdom
"568148",14135,2011-09-25 11:36:00.000 +0300,2011-09-01,32400,N,United Kingdom
"568149",14285,2011-09-25 11:38:00.000 +0300,2011-09-01,110515,N,United Kingdom
"568150",16689,2011-09-25 11:39:00.000 +0300,2011-09-01,9784,N,United Kingdom
"568151",17506,2011-09-25 11:39:00.000 +0300,2011-09-01,30220,N,United Kingdom
"568152",16480,2011-09-25 11:40:00.000 +0300,2011-09-01,67452,N,United Kingdom
"568153",17716,2011-09-25 12:02:00.000 +0300,2011-09-01,44184,N,United Kingdom
"568154",13787,2011-09-25 12:06:00.000 +0300,2011-09-01,15827,N,United Kingdom
"568155",17006,2011-09-25 12:15:00.000 +0300,2011-09-01,23540,N,United Kingdom
"568156",14367,2011-09-25 12:16:00.000 +0300,2011-09-01,50639,N,United Kingdom
"568158",16133,2011-09-25 12:22:00.000 +0300,2011-09-01,114680,N,United Kingdom
"568159",17719,2011-09-25 12:22:00.000 +0300,2011-09-01,24811,N,United Kingdom
"568160",17498,2011-09-25 12:25:00.000 +0300,2011-09-01,27222,N,United Kingdom
"568161",15860,2011-09-25 12:31:00.000 +0300,2011-09-01,8845,N,United Kingdom
"568162",14194,2011-09-25 12:32:00.000 +0300,2011-09-01,82540,N,United Kingdom
"568163",14540,2011-09-25 12:34:00.000 +0300,2011-09-01,39298,N,United Kingdom
"568164",14561,2011-09-25 12:39:00.000 +0300,2011-09-01,51377,N,United Kingdom
"568165",17131,2011-09-25 12:42:00.000 +0300,2011-09-01,75557,N,United Kingdom
"568166",14800,2011-09-25 12:45:00.000 +0300,2011-09-01,10328,N,United Kingdom
"568167",15706,2011-09-25 12:45:00.000 +0300,2011-09-01,32719,N,United Kingdom
"568168",15799,2011-09-25 12:46:00.000 +0300,2011-09-01,35700,N,United Kingdom
"568169",14152,2011-09-25 12:54:00.000 +0300,2011-09-01,23874,N,United Kingdom
"568170",16931,2011-09-25 13:08:00.000 +0300,2011-09-01,19769,N,United Kingdom
"568171",15312,2011-09-25 13:10:00.000 +0300,2011-09-01,13005,N,United Kingdom
"568172",12348,2011-09-25 13:13:00.000 +0300,2011-09-01,27040,N,Finland
"568173",16187,2011-09-25 13:16:00.000 +0300,2011-09-01,84113,N,United Kingdom
"568174",16261,2011-09-25 13:23:00.000 +0300,2011-09-01,10769,N,United Kingdom
"568175",14820,2011-09-25 13:24:00.000 +0300,2011-09-01,10242,N,United Kingdom
"568176",12685,2011-09-25 13:25:00.000 +0300,2011-09-01,20478,N,France
"568177",13536,2011-09-25 13:30:00.000 +0300,2011-09-01,38731,N,United Kingdom
"568178",18155,2011-09-25 13:32:00.000 +0300,2011-09-01,10506,N,United Kingdom
"568179",12545,2011-09-25 13:39:00.000 +0300,2011-09-01,27378,N,Spain
"568180",15429,2011-09-25 13:42:00.000 +0300,2011-09-01,23739,N,United Kingdom
"568181",17154,2011-09-25 13:42:00.000 +0300,2011-09-01,32934,N,United Kingdom
"568182",13079,2011-09-25 13:47:00.000 +0300,2011-09-01,11290,N,United Kingdom
"568183",13991,2011-09-25 13:47:00.000 +0300,2011-09-01,21085,N,United Kingdom
"568185",16594,2011-09-25 14:08:00.000 +0300,2011-09-01,15643,N,United Kingdom
"568186",17837,2011-09-25 14:08:00.000 +0300,2011-09-01,13995,N,United Kingdom
"568187",13408,2011-09-25 14:32:00.000 +0300,2011-09-01,91096,N,United Kingdom
"568188",16049,2011-09-25 14:33:00.000 +0300,2011-09-01,44343,N,United Kingdom
"568189",14757,2011-09-25 14:36:00.000 +0300,2011-09-01,39800,N,United Kingdom
"568190",16342,2011-09-25 14:36:00.000 +0300,2011-09-01,3870,N,United Kingdom
"568191",16655,2011-09-25 14:37:00.000 +0300,2011-09-01,78638,N,United Kingdom
"568192",14235,2011-09-25 14:37:00.000 +0300,2011-09-01,34200,N,United Kingdom
"568193",17107,2011-09-25 14:37:00.000 +0300,2011-09-01,207549,N,United Kingdom
"568194",16008,2011-09-25 14:38:00.000 +0300,2011-09-01,16321,N,United Kingdom
"568195",13408,2011-09-25 14:41:00.000 +0300,2011-09-01,4000,N,United Kingdom
"568196",16705,2011-09-25 14:44:00.000 +0300,2011-09-01,28244,N,United Kingdom
"568197",16746,2011-09-25 14:52:00.000 +0300,2011-09-01,50360,N,United Kingdom
"568198",16771,2011-09-25 14:52:00.000 +0300,2011-09-01,39535,N,United Kingdom
"568199",17315,2011-09-25 14:53:00.000 +0300,2011-09-01,26655,N,United Kingdom
"568200",16198,2011-09-25 14:58:00.000 +0300,2011-09-01,36325,N,United Kingdom
"568201",14712,2011-09-25 14:58:00.000 +0300,2011-09-01,29819,N,United Kingdom
"568202",15366,2011-09-25 15:01:00.000 +0300,2011-09-01,45161,N,United Kingdom
"568203",13435,2011-09-25 15:15:00.000 +0300,2011-09-01,83018,N,United Kingdom
"568204",13670,2011-09-25 15:25:00.000 +0300,2011-09-01,34970,N,United Kingdom
"568205",18066,2011-09-25 15:30:00.000 +0300,2011-09-01,31800,N,United Kingdom
"568206",14806,2011-09-25 15:32:00.000 +0300,2011-09-01,17071,N,United Kingdom
"568207",15150,2011-09-25 15:34:00.000 +0300,2011-09-01,71579,N,United Kingdom
"568208",12783,2011-09-25 15:35:00.000 +0300,2011-09-01,28358,N,Portugal
"568209",13089,2011-09-25 15:43:00.000 +0300,2011-09-01,23460,N,United Kingdom
"568210",17159,2011-09-25 15:56:00.000 +0300,2011-09-01,39822,N,United Kingdom
"568211",13429,2011-09-25 15:59:00.000 +0300,2011-09-01,27012,N,United Kingdom
"568212",15154,2011-09-25 16:05:00.000 +0300,2011-09-01,21747,N,United Kingdom
"568213",15214,2011-09-25 16:06:00.000 +0300,2011-09-01,24446,N,United Kingdom
"568214",12823,2011-09-26 07:35:00.000 +0300,2011-09-01,53550,N,United Kingdom
"568215",13390,2011-09-26 08:38:00.000 +0300,2011-09-01,54408,N,United Kingdom
"568216",16168,2011-09-26 09:28:00.000 +0300,2011-09-01,16302,N,United Kingdom
"568218",13389,2011-09-26 09:52:00.000 +0300,2011-09-01,30876,N,United Kingdom
"568219",13468,2011-09-26 09:59:00.000 +0300,2011-09-01,11612,N,United Kingdom
"568220",15626,2011-09-26 10:03:00.000 +0300,2011-09-01,38258,N,United Kingdom
"568221",14911,2011-09-26 10:05:00.000 +0300,2011-09-01,33263,N,EIRE
"568222",16603,2011-09-26 10:06:00.000 +0300,2011-09-01,16317,N,United Kingdom
"568223",12412,2011-09-26 10:16:00.000 +0300,2011-09-01,30644,N,Denmark
"568224",17377,2011-09-26 10:22:00.000 +0300,2011-09-01,10696,N,United Kingdom
"568225",13014,2011-09-26 10:35:00.000 +0300,2011-09-01,30735,N,United Kingdom
"568226",16719,2011-09-26 10:39:00.000 +0300,2011-09-01,18079,N,United Kingdom
"568227",17841,2011-09-26 10:57:00.000 +0300,2011-09-01,17354,N,United Kingdom
"568228",15358,2011-09-26 11:02:00.000 +0300,2011-09-01,50571,N,United Kingdom
"568229",15358,2011-09-26 11:04:00.000 +0300,2011-09-01,16458,N,United Kingdom
"568230",12925,2011-09-26 11:05:00.000 +0300,2011-09-01,35706,N,United Kingdom
"568231",14808,2011-09-26 11:19:00.000 +0300,2011-09-01,35059,N,United Kingdom
"568234",17705,2011-09-26 11:38:00.000 +0300,2011-09-01,22392,N,United Kingdom
"568235",13410,2011-09-26 11:39:00.000 +0300,2011-09-01,18362,N,United Kingdom
"568236",12820,2011-09-26 11:49:00.000 +0300,2011-09-01,21777,N,United Kingdom
"568238",13927,2011-09-26 12:00:00.000 +0300,2011-09-01,33549,N,United Kingdom
"568239",18205,2011-09-26 12:02:00.000 +0300,2011-09-01,22576,N,United Kingdom
"568241",15218,2011-09-26 12:10:00.000 +0300,2011-09-01,71216,N,United Kingdom
"568242",14931,2011-09-26 12:11:00.000 +0300,2011-09-01,25031,N,Channel Islands
"568243",14217,2011-09-26 12:12:00.000 +0300,2011-09-01,9387,N,United Kingdom
"568245",13867,2011-09-26 12:23:00.000 +0300,2011-09-01,40761,N,United Kingdom
"568301",16383,2011-09-26 12:45:00.000 +0300,2011-09-01,29641,N,United Kingdom
"568310",14911,2011-09-26 12:48:00.000 +0300,2011-09-01,67924,N,EIRE
"568311",17287,2011-09-26 12:53:00.000 +0300,2011-09-01,17789,N,United Kingdom
"568312",18241,2011-09-26 12:54:00.000 +0300,2011-09-01,18478,N,United Kingdom
"568313",14908,2011-09-26 12:56:00.000 +0300,2011-09-01,27780,N,United Kingdom
"568314",14387,2011-09-26 12:58:00.000 +0300,2011-09-01,47386,N,United Kingdom
"568315",16705,2011-09-26 13:17:00.000 +0300,2011-09-01,5748,N,United Kingdom
"568316",16407,2011-09-26 13:21:00.000 +0300,2011-09-01,22536,N,United Kingdom
"568317",17491,2011-09-26 13:25:00.000 +0300,2011-09-01,30551,N,United Kingdom
"568318",13233,2011-09-26 13:25:00.000 +0300,2011-09-01,30088,N,United Kingdom
"568319",17389,2011-09-26 13:35:00.000 +0300,2011-09-01,311676,N,United Kingdom
"568320",17674,2011-09-26 13:35:00.000 +0300,2011-09-01,20502,N,United Kingdom
"568321",13639,2011-09-26 13:36:00.000 +0300,2011-09-01,102200,N,United Kingdom
"568322",15958,2011-09-26 13:41:00.000 +0300,2011-09-01,10435,N,United Kingdom
"568323",15078,2011-09-26 13:45:00.000 +0300,2011-09-01,27034,N,United Kingdom
"568324",16778,2011-09-26 13:48:00.000 +0300,2011-09-01,10128,N,United Kingdom
"568325",14667,2011-09-26 13:57:00.000 +0300,2011-09-01,87921,N,United Kingdom
"568326",13200,2011-09-26 14:00:00.000 +0300,2011-09-01,29239,N,United Kingdom
"568327",15492,2011-09-26 14:02:00.000 +0300,2011-09-01,39684,N,United Kingdom
"568328",18016,2011-09-26 14:06:00.000 +0300,2011-09-01,56974,N,United Kingdom
"568329",15243,2011-09-26 14:12:00.000 +0300,2011-09-01,31668,N,United Kingdom
"568330",16468,2011-09-26 14:13:00.000 +0300,2011-09-01,6365,N,United Kingdom
"568331",16600,2011-09-26 14:25:00.000 +0300,2011-09-01,11574,N,United Kingdom
"568332",13434,2011-09-26 14:30:00.000 +0300,2011-09-01,39336,N,United Kingdom
"568333",15344,2011-09-26 14:48:00.000 +0300,2011-09-01,29339,N,United Kingdom
"568340",13866,2011-09-26 14:54:00.000 +0300,2011-09-01,14567,N,United Kingdom
"568342",14473,2011-09-26 15:10:00.000 +0300,2011-09-01,14934,N,United Kingdom
"568343",16839,2011-09-26 15:13:00.000 +0300,2011-09-01,41882,N,United Kingdom
"568344",16531,2011-09-26 15:23:00.000 +0300,2011-09-01,20490,N,United Kingdom
"568346",14096,2011-09-26 15:28:00.000 +0300,2011-09-01,365722,N,United Kingdom
"568350",12612,2011-09-26 15:35:00.000 +0300,2011-09-01,57336,N,Germany
"568364",16999,2011-09-26 15:43:00.000 +0300,2011-09-01,24583,N,United Kingdom
"568366",14217,2011-09-26 15:47:00.000 +0300,2011-09-01,16430,N,United Kingdom
"568367",15755,2011-09-26 15:51:00.000 +0300,2011-09-01,56319,N,United Kingdom
"568368",17997,2011-09-26 16:13:00.000 +0300,2011-09-01,13359,N,United Kingdom
"568369",16710,2011-09-26 16:15:00.000 +0300,2011-09-01,22315,N,United Kingdom
"568374",12748,2011-09-26 16:59:00.000 +0300,2011-09-01,3160,N,United Kingdom
"568375",13405,2011-09-26 17:01:00.000 +0300,2011-09-01,16,N,United Kingdom
"568376",14031,2011-09-26 17:20:00.000 +0300,2011-09-01,159212,N,United Kingdom
"568378",13035,2011-09-27 08:57:00.000 +0300,2011-09-01,54352,N,United Kingdom
"568379",16626,2011-09-27 09:05:00.000 +0300,2011-09-01,15566,N,United Kingdom
"568380",18008,2011-09-27 09:18:00.000 +0300,2011-09-01,4250,N,United Kingdom
"568381",14321,2011-09-27 09:24:00.000 +0300,2011-09-01,32994,N,United Kingdom
"568382",13499,2011-09-27 09:33:00.000 +0300,2011-09-01,15006,N,United Kingdom
"568383",13514,2011-09-27 09:39:00.000 +0300,2011-09-01,15220,N,United Kingdom
"568384",12748,2011-09-27 09:46:00.000 +0300,2011-09-01,0,N,United Kingdom
"568387",13704,2011-09-27 10:04:00.000 +0300,2011-09-01,30388,N,United Kingdom
"568389",12971,2011-09-27 10:06:00.000 +0300,2011-09-01,16428,N,United Kingdom
"568390",17811,2011-09-27 10:08:00.000 +0300,2011-09-01,12125,N,United Kingdom
"568391",17788,2011-09-27 10:09:00.000 +0300,2011-09-01,110120,N,United Kingdom
"568392",14272,2011-09-27 10:08:00.000 +0300,2011-09-01,28562,N,United Kingdom
"568393",15754,2011-09-27 10:12:00.000 +0300,2011-09-01,19272,N,United Kingdom
"568394",13314,2011-09-27 10:20:00.000 +0300,2011-09-01,48432,N,United Kingdom
"568396",16462,2011-09-27 10:24:00.000 +0300,2011-09-01,680,N,United Kingdom
"568397",15745,2011-09-27 10:24:00.000 +0300,2011-09-01,30490,N,United Kingdom
"568398",14543,2011-09-27 10:26:00.000 +0300,2011-09-01,3170,N,United Kingdom
"568399",16145,2011-09-27 10:26:00.000 +0300,2011-09-01,34162,N,United Kingdom
"568400",13644,2011-09-27 10:27:00.000 +0300,2011-09-01,41144,N,United Kingdom
"568402",16629,2011-09-27 10:34:00.000 +0300,2011-09-01,18095,N,United Kingdom
"568409",15701,2011-09-27 10:41:00.000 +0300,2011-09-01,4987,N,United Kingdom
"568413",14818,2011-09-27 11:01:00.000 +0300,2011-09-01,23098,N,United Kingdom
"568414",14901,2011-09-27 11:05:00.000 +0300,2011-09-01,7488,N,United Kingdom
"568415",15150,2011-09-27 11:06:00.000 +0300,2011-09-01,2970,N,United Kingdom
"568417",14911,2011-09-27 11:10:00.000 +0300,2011-09-01,77630,N,EIRE
"568423",17061,2011-09-27 11:24:00.000 +0300,2011-09-01,49690,N,United Kingdom
"568428",14419,2011-09-27 11:27:00.000 +0300,2011-09-01,23365,N,United Kingdom
"568458",13384,2011-09-27 11:34:00.000 +0300,2011-09-01,26155,N,United Kingdom
"568460",13384,2011-09-27 11:35:00.000 +0300,2011-09-01,9000,N,United Kingdom
"568469",14141,2011-09-27 11:38:00.000 +0300,2011-09-01,15879,N,United Kingdom
"568471",17805,2011-09-27 11:49:00.000 +0300,2011-09-01,51042,N,United Kingdom
"568472",12517,2011-09-27 11:50:00.000 +0300,2011-09-01,30218,N,Germany
"568480",17490,2011-09-27 11:52:00.000 +0300,2011-09-01,38090,N,United Kingdom
"568485",17511,2011-09-27 11:53:00.000 +0300,2011-09-01,56656,N,United Kingdom
"568491",15443,2011-09-27 11:58:00.000 +0300,2011-09-01,35820,N,United Kingdom
"568492",18278,2011-09-27 11:58:00.000 +0300,2011-09-01,17390,N,United Kingdom
"568493",12987,2011-09-27 12:03:00.000 +0300,2011-09-01,22047,N,United Kingdom
"568494",16266,2011-09-27 12:08:00.000 +0300,2011-09-01,10077,N,United Kingdom
"568495",14755,2011-09-27 12:08:00.000 +0300,2011-09-01,28162,N,United Kingdom
"568505",15311,2011-09-27 12:17:00.000 +0300,2011-09-01,62652,N,United Kingdom
"568509",16422,2011-09-27 12:26:00.000 +0300,2011-09-01,50496,N,United Kingdom
"568510",13555,2011-09-27 12:26:00.000 +0300,2011-09-01,151190,N,United Kingdom
"568511",16422,2011-09-27 12:26:00.000 +0300,2011-09-01,10920,N,United Kingdom
"568512",14101,2011-09-27 12:28:00.000 +0300,2011-09-01,103240,N,United Kingdom
"568513",13555,2011-09-27 12:36:00.000 +0300,2011-09-01,66015,N,United Kingdom
"568515",14466,2011-09-27 12:44:00.000 +0300,2011-09-01,20520,N,United Kingdom
"568517",14456,2011-09-27 12:52:00.000 +0300,2011-09-01,34349,N,United Kingdom
"568518",12680,2011-09-27 12:53:00.000 +0300,2011-09-01,17138,N,France
"568519",16607,2011-09-27 12:57:00.000 +0300,2011-09-01,30302,N,United Kingdom
"568526",17656,2011-09-27 13:04:00.000 +0300,2011-09-01,56928,N,United Kingdom
"568527",13178,2011-09-27 13:21:00.000 +0300,2011-09-01,74232,N,United Kingdom
"568528",13979,2011-09-27 13:32:00.000 +0300,2011-09-01,72245,N,United Kingdom
"568529",16181,2011-09-27 13:38:00.000 +0300,2011-09-01,30554,N,United Kingdom
"568530",17591,2011-09-27 13:42:00.000 +0300,2011-09-01,12700,N,United Kingdom
"568531",16713,2011-09-27 13:49:00.000 +0300,2011-09-01,61039,N,United Kingdom
"568533",15061,2011-09-27 13:56:00.000 +0300,2011-09-01,103128,N,United Kingdom
"568535",15241,2011-09-27 14:00:00.000 +0300,2011-09-01,6666,N,United Kingdom
"568536",15061,2011-09-27 14:01:00.000 +0300,2011-09-01,29124,N,United Kingdom
"568537",15061,2011-09-27 14:04:00.000 +0300,2011-09-01,100140,N,United Kingdom
"568538",15061,2011-09-27 14:07:00.000 +0300,2011-09-01,166884,N,United Kingdom
"568539",13016,2011-09-27 14:07:00.000 +0300,2011-09-01,32948,N,United Kingdom
"568540",13016,2011-09-27 14:08:00.000 +0300,2011-09-01,1248,N,United Kingdom
"568541",14047,2011-09-27 14:08:00.000 +0300,2011-09-01,32154,N,United Kingdom
"568542",16750,2011-09-27 14:31:00.000 +0300,2011-09-01,8929,N,United Kingdom
"568547",15568,2011-09-27 14:37:00.000 +0300,2011-09-01,19807,N,United Kingdom
"568549",13950,2011-09-27 14:52:00.000 +0300,2011-09-01,14435,N,United Kingdom
"568550",14883,2011-09-27 14:58:00.000 +0300,2011-09-01,2930,N,United Kingdom
"568551",14883,2011-09-27 14:58:00.000 +0300,2011-09-01,17476,N,United Kingdom
"568552",14824,2011-09-27 15:16:00.000 +0300,2011-09-01,31360,N,United Kingdom
"568553",15674,2011-09-27 15:17:00.000 +0300,2011-09-01,99737,N,United Kingdom
"568554",12455,2011-09-27 15:31:00.000 +0300,2011-09-01,26278,N,Spain
"568555",16122,2011-09-27 15:34:00.000 +0300,2011-09-01,13416,N,United Kingdom
"568556",15827,2011-09-27 15:35:00.000 +0300,2011-09-01,22659,N,United Kingdom
"568558",16354,2011-09-27 16:28:00.000 +0300,2011-09-01,35287,N,United Kingdom
"568564",17576,2011-09-27 17:03:00.000 +0300,2011-09-01,19635,N,United Kingdom
"568566",17609,2011-09-27 17:47:00.000 +0300,2011-09-01,20012,N,United Kingdom
"568568",14412,2011-09-28 08:48:00.000 +0300,2011-09-01,46245,N,United Kingdom
"568569",17857,2011-09-28 09:02:00.000 +0300,2011-09-01,58500,N,United Kingdom
"568574",13862,2011-09-28 09:15:00.000 +0300,2011-09-01,30840,N,United Kingdom
