"customer_id","lifetime_days","tenure_days","recency_days","frequency","monetary_usd","avg_order_value","avg_days_between_orders","order_count_last_30d","order_count_last_60d","value_segment","lifecycle_segment","is_churned"
15590,289,0,289,1,-3019.00,-3019.00,,0,0,Low-value,Churned,1
15592,46,0,46,1,37724.00,37724.00,,0,1,Mid-value,New,0
15593,70,0,70,1,19980.00,19980.00,,0,0,Low-value,New,0
15594,234,219,15,6,170759.00,28459.83,44,2,2,High-value,Loyal,0
15596,365,265,100,9,132858.00,14762.00,33,0,0,High-value,Churned,1
15597,35,6,29,2,29304.00,14652.00,6,1,2,Low-value,New,0
15598,53,18,35,3,22038.00,7346.00,9,0,3,Low-value,New,0
15599,204,178,26,2,73510.00,36755.00,178,1,1,Mid-value,Loyal,0
15601,372,361,11,17,648634.00,38154.94,23,1,2,High-value,Loyal,0
15602,368,360,8,15,108363.00,7224.20,26,3,3,Mid-value,Loyal,0
15603,78,0,78,1,4848.00,4848.00,,0,0,Low-value,New,0
15604,52,0,52,1,21639.00,21639.00,,0,1,Low-value,New,0
15605,373,337,36,5,105819.00,21163.80,84,0,1,Mid-value,At-risk,0
15606,324,267,57,11,224678.00,20425.27,27,0,1,High-value,At-risk,0
15607,336,0,336,1,8946.00,8946.00,,0,0,Low-value,Churned,1
15608,120,92,28,4,107838.00,26959.50,31,1,3,Mid-value,Loyal,0
15609,184,2,182,2,27003.00,13501.50,2,0,0,Low-value,Churned,1
15610,51,0,51,1,11246.00,11246.00,,0,1,Low-value,New,0
15611,334,325,9,15,135320.00,9021.33,23,2,3,High-value,Loyal,0
15612,61,25,36,2,18030.00,9015.00,25,0,1,Low-value,New,0
15615,359,349,10,27,990239.00,36675.52,13,1,3,High-value,Loyal,0
15618,136,104,32,5,73174.00,14634.80,26,0,1,Mid-value,At-risk,0
15619,10,0,10,1,33640.00,33640.00,,1,1,Mid-value,New,0
15620,358,308,50,6,144493.00,24082.17,62,0,2,High-value,At-risk,0
15621,21,17,4,6,115877.00,19312.83,3,6,6,Mid-value,New,0
15622,282,279,3,16,282439.00,17652.44,19,1,2,High-value,Loyal,0
15623,141,0,141,1,30103.00,30103.00,,0,0,Low-value,Churned,1
15624,256,140,116,4,57679.00,14419.75,47,0,0,Mid-value,Churned,1
15625,235,135,100,8,147054.00,18381.75,19,0,0,High-value,Churned,1
15626,329,255,74,2,66446.00,33223.00,255,0,0,Mid-value,At-risk,0
15628,366,362,4,10,273145.00,27314.50,40,2,3,High-value,Loyal,0
15630,204,159,45,3,113504.00,37834.67,80,0,1,Mid-value,At-risk,0
15632,274,259,15,10,313597.00,31359.70,29,1,2,High-value,Loyal,0
15634,17,0,17,1,23221.00,23221.00,,1,1,Low-value,New,0
15636,282,193,89,2,65672.00,32836.00,193,0,0,Mid-value,At-risk,0
15637,52,0,52,1,20068.00,20068.00,,0,1,Low-value,New,0
15638,301,0,301,1,-6340.00,-6340.00,,0,0,Low-value,Churned,1
15639,134,0,134,1,33352.00,33352.00,,0,0,Mid-value,Churned,1
15640,372,368,4,17,1160009.00,68235.82,23,2,3,High-value,Loyal,0
15641,359,254,105,4,181916.00,45479.00,85,0,0,High-value,Churned,1
15643,282,103,179,6,64740.00,10790.00,21,0,0,Mid-value,Churned,1
15644,261,95,166,4,78653.00,19663.25,32,0,0,Mid-value,Churned,1
15645,18,0,18,1,60256.00,60256.00,,1,1,Mid-value,New,0
15646,372,215,157,4,41380.00,10345.00,72,0,0,Mid-value,Churned,1
15648,267,63,204,4,58448.00,14612.00,21,0,0,Mid-value,Churned,1
15649,367,31,336,2,81600.00,40800.00,31,0,0,Mid-value,Churned,1
15651,260,224,36,3,62362.00,20787.33,112,0,2,Mid-value,At-risk,0
15652,91,0,91,1,31074.00,31074.00,,0,0,Low-value,Churned,1
15653,115,23,92,2,87744.00,43872.00,23,0,0,Mid-value,Churned,1
15654,26,17,9,2,80751.00,40375.50,17,2,2,Mid-value,New,0
15655,243,10,233,2,46596.00,23298.00,10,0,0,Mid-value,Churned,1
15656,284,239,45,4,69927.00,17481.75,80,0,1,Mid-value,At-risk,0
15657,22,0,22,1,3000.00,3000.00,,1,1,Low-value,New,0
15658,372,182,190,8,88348.00,11043.50,26,0,0,Mid-value,Churned,1
15659,43,0,43,1,30645.00,30645.00,,0,1,Low-value,New,0
15660,365,340,25,12,155201.00,12933.42,31,2,2,High-value,Loyal,0
15661,338,21,317,2,30980.00,15490.00,21,0,0,Low-value,Churned,1
15663,106,0,106,1,13814.00,13814.00,,0,0,Low-value,Churned,1
15664,359,309,50,2,24577.00,12288.50,309,0,1,Low-value,At-risk,0
15665,243,75,168,2,221276.00,110638.00,75,0,0,High-value,Churned,1
15667,39,0,39,1,30132.00,30132.00,,0,1,Low-value,New,0
15668,217,0,217,1,7632.00,7632.00,,0,0,Low-value,Churned,1
15669,263,223,40,5,66239.00,13247.80,56,0,1,Mid-value,At-risk,0
15670,296,0,296,1,17305.00,17305.00,,0,0,Low-value,Churned,1
15671,270,252,18,10,228827.00,22882.70,28,2,2,High-value,Loyal,0
15673,327,239,88,4,223222.00,55805.50,80,0,0,High-value,At-risk,0
15674,254,181,73,8,166311.00,20788.88,26,0,0,High-value,At-risk,0
15675,280,199,81,3,32369.00,10789.67,100,0,0,Mid-value,At-risk,0
15676,283,274,9,5,305067.00,61013.40,69,2,3,High-value,Loyal,0
15677,49,0,49,1,65723.00,65723.00,,0,1,Mid-value,New,0
15678,52,0,52,1,35270.00,35270.00,,0,1,Mid-value,New,0
15679,182,158,24,4,77453.00,19363.25,53,2,2,Mid-value,Loyal,0
15680,366,357,9,3,129966.00,43322.00,179,1,2,High-value,Loyal,0
15681,280,262,18,6,88516.00,14752.67,52,3,3,Mid-value,Loyal,0
15683,117,0,117,1,19375.00,19375.00,,0,0,Low-value,Churned,1
15687,330,322,8,11,265444.00,24131.27,32,3,3,High-value,Loyal,0
15689,361,242,119,2,24276.00,12138.00,242,0,0,Low-value,Churned,1
15690,100,96,4,2,23976.00,11988.00,96,1,1,Low-value,Loyal,0
15691,252,0,252,1,13680.00,13680.00,,0,0,Low-value,Churned,1
15692,28,0,28,1,19104.00,19104.00,,1,1,Low-value,New,0
15694,372,372,0,15,601203.00,40080.20,27,4,4,High-value,Loyal,0
15695,266,0,266,2,37596.00,18798.00,0,0,0,Mid-value,Churned,1
15696,326,293,33,12,249149.00,20762.42,27,0,1,High-value,At-risk,0
15699,17,0,17,1,28715.00,28715.00,,1,1,Low-value,New,0
15700,173,1,172,3,64891.00,21630.33,1,0,0,Mid-value,Churned,1
15701,110,108,2,4,134477.00,33619.25,36,1,1,High-value,Loyal,0
15703,264,0,264,1,21150.00,21150.00,,0,0,Low-value,Churned,1
15704,215,75,140,4,219804.00,54951.00,25,0,0,High-value,Churned,1
15705,201,0,201,1,14310.00,14310.00,,0,0,Low-value,Churned,1
15706,116,57,59,7,81038.00,11576.86,10,0,1,Mid-value,At-risk,0
15707,86,51,35,4,85803.00,21450.75,17,0,2,Mid-value,At-risk,0
15708,369,329,40,11,289977.00,26361.55,33,0,1,High-value,At-risk,0
15709,283,0,283,1,13325.00,13325.00,,0,0,Low-value,Churned,1
15712,287,278,9,5,101944.00,20388.80,70,1,1,Mid-value,Loyal,0
15713,366,223,143,3,31795.00,10598.33,112,0,0,Mid-value,Churned,1
15714,77,66,11,2,29313.00,14656.50,66,1,1,Low-value,Active,0
15716,369,224,145,4,106313.00,26578.25,75,0,0,Mid-value,Churned,1
15717,234,0,234,1,12762.00,12762.00,,0,0,Low-value,Churned,1
15719,337,305,32,14,472458.00,33747.00,23,0,1,High-value,At-risk,0
15720,24,0,24,1,48749.00,48749.00,,1,1,Mid-value,New,0
15721,11,0,11,1,43351.00,43351.00,,1,1,Mid-value,New,0
15722,290,255,35,6,168296.00,28049.33,51,0,2,High-value,At-risk,0
15723,364,0,364,1,17369.00,17369.00,,0,0,Low-value,Churned,1
15724,284,83,201,3,19340.00,6446.67,42,0,0,Low-value,Churned,1
15725,15,0,15,1,41525.00,41525.00,,1,1,Mid-value,New,0
15727,359,343,16,7,448802.00,64114.57,57,1,1,High-value,Loyal,0
15728,49,0,49,1,-13480.00,-13480.00,,0,1,Low-value,New,0
15729,212,14,198,2,6200.00,3100.00,14,0,0,Low-value,Churned,1
15730,206,141,65,4,107436.00,26859.00,47,0,0,Mid-value,At-risk,0
15732,372,160,212,2,29412.00,14706.00,160,0,0,Low-value,Churned,1
15733,282,0,282,1,13170.00,13170.00,,0,0,Low-value,Churned,1
15734,200,86,114,2,113425.00,56712.50,86,0,0,Mid-value,Churned,1
15737,242,228,14,12,106622.00,8885.17,21,2,2,Mid-value,Loyal,0
15738,372,354,18,19,428981.00,22577.95,20,1,2,High-value,Loyal,0
15739,66,0,66,1,44912.00,44912.00,,0,0,Mid-value,New,0
15740,49,0,49,1,15488.00,15488.00,,0,1,Low-value,New,0
15743,184,168,16,4,72808.00,18202.00,56,1,2,Mid-value,Loyal,0
15744,77,0,77,1,3480.00,3480.00,,0,0,Low-value,New,0
15745,236,228,8,6,104460.00,17410.00,46,2,3,Mid-value,Loyal,0
15746,134,0,134,2,18296.00,9148.00,0,0,0,Low-value,Churned,1
15747,172,160,12,3,92009.00,30669.67,80,1,1,Mid-value,Loyal,0
15748,40,0,40,1,13302.00,13302.00,,0,1,Low-value,New,0
15749,332,97,235,4,902464.00,225616.00,32,0,0,High-value,Churned,1
15750,366,364,2,9,216593.00,24065.89,46,2,3,High-value,Loyal,0
15752,372,333,39,8,235166.00,29395.75,48,0,1,High-value,At-risk,0
15753,304,0,304,1,7920.00,7920.00,,0,0,Low-value,Churned,1
15754,246,196,50,4,41409.00,10352.25,65,0,2,Mid-value,At-risk,0
15755,294,293,1,8,213888.00,26736.00,42,2,2,High-value,Loyal,0
15756,249,188,61,4,49156.00,12289.00,63,0,0,Mid-value,At-risk,0
15757,217,152,65,2,66699.00,33349.50,152,0,0,Mid-value,At-risk,0
15758,24,0,24,1,20525.00,20525.00,,1,1,Low-value,New,0
15759,358,140,218,3,13064.00,4354.67,70,0,0,Low-value,Churned,1
15762,77,12,65,2,51517.00,25758.50,12,0,0,Mid-value,New,0
15763,77,46,31,3,102392.00,34130.67,23,0,1,Mid-value,At-risk,0
15764,276,195,81,10,295144.00,29514.40,22,0,0,High-value,At-risk,0
15766,64,0,64,1,31506.00,31506.00,,0,0,Mid-value,New,0
15768,225,110,115,4,37393.00,9348.25,37,0,0,Mid-value,Churned,1
15769,371,364,7,29,5182372.00,178702.48,13,2,4,High-value,Loyal,0
15773,5,0,5,1,63568.00,63568.00,,1,1,Mid-value,New,0
15774,68,0,68,1,24425.00,24425.00,,0,0,Low-value,New,0
15775,245,0,245,1,8960.00,8960.00,,0,0,Low-value,Churned,1
15776,133,0,133,1,24162.00,24162.00,,0,0,Low-value,Churned,1
15777,361,120,241,5,91685.00,18337.00,30,0,0,Mid-value,Churned,1
15780,357,174,183,3,45260.00,15086.67,87,0,0,Mid-value,Churned,1
15781,305,280,25,4,33356.00,8339.00,93,1,1,Mid-value,Loyal,0
15782,89,80,9,4,226562.00,56640.50,27,1,3,High-value,Active,0
15783,10,0,10,1,23496.00,23496.00,,1,1,Low-value,New,0
15785,295,266,29,8,221195.00,27649.38,38,1,2,High-value,Loyal,0
15786,114,71,43,5,428127.00,85625.40,18,0,3,High-value,At-risk,0
15787,61,35,26,3,83867.00,27955.67,18,2,2,Mid-value,Active,0
15789,358,0,358,1,35130.00,35130.00,,0,0,Mid-value,Churned,1
15790,10,0,10,1,18824.00,18824.00,,1,1,Low-value,New,0
15791,204,161,43,3,149446.00,49815.33,81,0,1,High-value,At-risk,0
15793,268,259,9,4,90360.00,22590.00,86,2,3,Mid-value,Loyal,0
15795,149,0,149,1,59471.00,59471.00,,0,0,Mid-value,Churned,1
15796,302,301,1,10,233921.00,23392.10,33,2,2,High-value,Loyal,0
15797,319,206,113,4,219255.00,54813.75,69,0,0,High-value,Churned,1
15799,334,259,75,3,78703.00,26234.33,130,0,0,Mid-value,At-risk,0
15800,246,139,107,2,63614.00,31807.00,139,0,0,Mid-value,Churned,1
15801,109,63,46,4,98747.00,24686.75,21,0,3,Mid-value,At-risk,0
15802,142,0,142,3,-45142.00,-15047.33,0,0,0,Low-value,Churned,1
15803,51,0,51,1,41582.00,41582.00,,0,1,Mid-value,New,0
15804,198,198,0,19,375585.00,19767.63,11,4,5,High-value,Loyal,0
15805,364,341,23,20,508022.00,25401.10,18,2,6,High-value,Loyal,0
15806,276,230,46,3,75056.00,25018.67,115,0,1,Mid-value,At-risk,0
15807,77,27,50,3,88122.00,29374.00,14,0,2,Mid-value,New,0
15808,369,63,306,5,290613.00,58122.60,16,0,0,High-value,Churned,1
15809,302,267,35,6,38391.00,6398.50,53,0,2,Mid-value,At-risk,0
15810,296,218,78,7,100746.00,14392.29,36,0,0,Mid-value,At-risk,0
15811,365,348,17,9,211462.00,23495.78,44,2,2,High-value,Loyal,0
15812,317,210,107,5,180114.00,36022.80,53,0,0,High-value,Churned,1
15813,239,32,207,2,127727.00,63863.50,32,0,0,High-value,Churned,1
15814,50,47,3,6,166147.00,27691.17,9,3,6,High-value,Active,0
15815,259,196,63,5,205524.00,41104.80,49,0,0,High-value,At-risk,0
15819,276,227,49,4,183741.00,45935.25,76,0,1,High-value,At-risk,0
15820,319,0,319,1,20320.00,20320.00,,0,0,Low-value,Churned,1
15821,61,17,44,2,53091.00,26545.50,17,0,1,Mid-value,New,0
15822,359,356,3,2,85901.00,42950.50,356,1,1,Mid-value,Loyal,0
15823,372,35,337,2,-83293.00,-41646.50,35,0,0,Low-value,Churned,1
15825,172,0,172,1,28544.00,28544.00,,0,0,Low-value,Churned,1
15826,210,159,51,4,159086.00,39771.50,53,0,3,High-value,At-risk,0
15827,372,299,73,20,156219.00,7810.95,16,0,0,High-value,At-risk,0
15829,140,41,99,2,63614.00,31807.00,41,0,0,Mid-value,Churned,1
15830,37,8,29,2,49442.00,24721.00,8,1,2,Mid-value,New,0
15831,324,266,58,4,67206.00,16801.50,89,0,1,Mid-value,At-risk,0
15832,254,0,254,1,81411.00,81411.00,,0,0,Mid-value,Churned,1
15834,372,302,70,6,185922.00,30987.00,60,0,0,High-value,At-risk,0
15835,330,286,44,4,92007.00,23001.75,95,0,1,Mid-value,At-risk,0
15836,50,5,45,2,7742.00,3871.00,5,0,2,Low-value,New,0
15837,64,0,64,1,36543.00,36543.00,,0,0,Mid-value,New,0
15838,372,361,11,21,3205800.00,152657.14,18,5,5,High-value,Loyal,0
15839,148,123,25,5,99806.00,19961.20,31,2,3,Mid-value,Loyal,0
15840,172,114,58,3,30012.00,10004.00,57,0,1,Low-value,At-risk,0
15841,338,274,64,6,120910.00,20151.67,55,0,0,Mid-value,At-risk,0
15843,303,0,303,1,10761.00,10761.00,,0,0,Low-value,Churned,1
15844,46,0,46,1,13074.00,13074.00,,0,1,Low-value,New,0
15845,337,320,17,10,343046.00,34304.60,36,1,2,High-value,Loyal,0
15847,288,250,38,2,38927.00,19463.50,250,0,1,Mid-value,At-risk,0
15850,168,149,19,2,22921.00,11460.50,149,1,1,Low-value,Loyal,0
15852,197,11,186,2,16071.00,8035.50,11,0,0,Low-value,Churned,1
15853,51,0,51,1,11080.00,11080.00,,0,1,Low-value,New,0
15854,361,357,4,12,295004.00,24583.67,32,2,2,High-value,Loyal,0
15855,263,127,136,5,69712.00,13942.40,32,0,0,Mid-value,Churned,1
15856,365,361,4,31,1457110.00,47003.55,12,6,10,High-value,Loyal,0
15857,18,0,18,1,29700.00,29700.00,,1,1,Low-value,New,0
15858,367,352,15,5,129995.00,25999.00,88,1,2,High-value,Loyal,0
15860,368,328,40,8,90810.00,11351.25,47,0,1,Mid-value,At-risk,0
15861,267,255,12,9,289687.00,32187.44,32,5,6,High-value,Loyal,0
15862,373,365,8,4,82532.00,20633.00,122,1,1,Mid-value,Loyal,0
15863,192,167,25,2,6119.00,3059.50,167,1,1,Low-value,Loyal,0
15864,316,294,22,8,176978.00,22122.25,42,3,3,High-value,Loyal,0
15865,213,173,40,3,66095.00,22031.67,87,0,1,Mid-value,At-risk,0
15866,101,0,101,1,20244.00,20244.00,,0,0,Low-value,Churned,1
15867,369,364,5,16,362294.00,22643.38,24,3,3,High-value,Loyal,0
15869,277,0,277,2,14964.00,7482.00,0,0,0,Low-value,Churned,1
15870,32,0,32,1,31544.00,31544.00,,0,1,Mid-value,New,0
15872,14,0,14,2,30491.00,15245.50,0,2,2,Low-value,New,0
15874,284,221,63,9,358268.00,39807.56,28,0,0,High-value,At-risk,0
15877,17,16,1,3,41776.00,13925.33,8,3,3,Mid-value,New,0
15880,369,0,369,2,26879.00,13439.50,0,0,0,Low-value,Churned,1
15881,364,52,312,8,26247.00,3280.88,7,0,0,Low-value,Churned,1
15882,368,170,198,5,30636.00,6127.20,43,0,0,Low-value,Churned,1
15883,33,31,2,2,37191.00,18595.50,31,1,2,Mid-value,Active,0
15885,309,217,92,3,33453.00,11151.00,109,0,0,Mid-value,Churned,1
15886,60,0,60,1,18109.00,18109.00,,0,1,Low-value,New,0
15888,80,1,79,2,13938.00,6969.00,1,0,0,Low-value,New,0
15889,369,213,156,2,37660.00,18830.00,213,0,0,Mid-value,Churned,1
15891,226,0,226,1,50403.00,50403.00,,0,0,Mid-value,Churned,1
15894,369,116,253,2,24880.00,12440.00,116,0,0,Low-value,Churned,1
15895,149,0,149,1,17728.00,17728.00,,0,0,Low-value,Churned,1
15897,194,0,194,2,20859.00,10429.50,0,0,0,Low-value,Churned,1
15898,368,367,1,6,135308.00,22551.33,73,1,1,High-value,Loyal,0
15899,368,0,368,1,5625.00,5625.00,,0,0,Low-value,Churned,1
15900,23,0,23,1,32594.00,32594.00,,1,1,Mid-value,New,0
15901,154,138,16,3,33706.00,11235.33,69,1,1,Mid-value,Loyal,0
15903,295,286,9,8,499080.00,62385.00,41,3,3,High-value,Loyal,0
15904,8,0,8,1,16468.00,16468.00,,1,1,Low-value,New,0
15906,255,236,19,8,138967.00,17370.88,34,2,2,High-value,Loyal,0
15907,210,207,3,3,84870.00,28290.00,104,1,1,Mid-value,Loyal,0
15909,173,0,173,1,19194.00,19194.00,,0,0,Low-value,Churned,1
15910,316,316,0,8,117020.00,14627.50,45,2,2,Mid-value,Loyal,0
15912,233,55,178,2,23249.00,11624.50,55,0,0,Low-value,Churned,1
15916,366,350,16,10,133929.00,13392.90,39,3,3,High-value,Loyal,0
15917,247,0,247,1,12310.00,12310.00,,0,0,Low-value,Churned,1
15918,271,81,190,2,33045.00,16522.50,81,0,0,Mid-value,Churned,1
15919,368,349,19,2,51048.00,25524.00,349,1,1,Mid-value,Loyal,0
15920,154,0,154,4,15796.00,3949.00,0,0,0,Low-value,Churned,1
15921,172,0,172,1,31349.00,31349.00,,0,0,Mid-value,Churned,1
15922,373,1,372,2,29556.00,14778.00,1,0,0,Low-value,Churned,1
15923,372,0,372,1,11196.00,11196.00,,0,0,Low-value,Churned,1
15925,194,0,194,1,18447.00,18447.00,,0,0,Low-value,Churned,1
15930,67,0,67,1,42663.00,42663.00,,0,0,Mid-value,New,0
15932,289,285,4,11,242027.00,22002.45,29,1,1,High-value,Loyal,0
15933,86,65,21,3,110746.00,36915.33,33,1,1,Mid-value,Active,0
15935,241,2,239,2,40156.00,20078.00,2,0,0,Mid-value,Churned,1
15937,64,0,64,1,11511.00,11511.00,,0,0,Low-value,New,0
15938,323,211,112,5,38928.00,7785.60,53,0,0,Mid-value,Churned,1
15939,331,242,89,16,554309.00,34644.31,16,0,0,High-value,At-risk,0
15940,311,0,311,2,3576.00,1788.00,0,0,0,Low-value,Churned,1
15942,133,0,133,1,28812.00,28812.00,,0,0,Low-value,Churned,1
15944,276,0,276,1,32510.00,32510.00,,0,0,Mid-value,Churned,1
15945,365,0,365,1,18100.00,18100.00,,0,0,Low-value,Churned,1
15947,82,0,82,1,160114.00,160114.00,,0,0,High-value,New,0
15948,43,35,8,2,90988.00,45494.00,35,1,2,Mid-value,Active,0
15949,71,55,16,2,36472.00,18236.00,55,1,1,Mid-value,Active,0
15950,359,358,1,5,160085.00,32017.00,90,1,2,High-value,Loyal,0
15951,285,284,1,3,62250.00,20750.00,142,2,2,Mid-value,Loyal,0
15952,225,192,33,4,70253.00,17563.25,64,0,1,Mid-value,At-risk,0
15953,369,354,15,10,160759.00,16075.90,39,3,4,High-value,Loyal,0
15955,372,348,24,16,405798.00,25362.38,23,1,3,High-value,Loyal,0
15957,31,0,31,1,36463.00,36463.00,,0,1,Mid-value,New,0
15958,74,0,74,1,10435.00,10435.00,,0,0,Low-value,New,0
15963,45,26,19,2,45942.00,22971.00,26,1,2,Mid-value,New,0
15965,367,350,17,4,77089.00,19272.25,117,3,3,Mid-value,Loyal,0
15967,318,295,23,2,35601.00,17800.50,295,1,1,Mid-value,Loyal,0
15969,185,183,2,4,43044.00,10761.00,61,2,3,Mid-value,Loyal,0
15970,303,0,303,1,30276.00,30276.00,,0,0,Low-value,Churned,1
15971,311,294,17,12,268875.00,22406.25,27,1,3,High-value,Loyal,0
15973,366,131,235,3,9977.00,3325.67,66,0,0,Low-value,Churned,1
15974,288,249,39,8,321661.00,40207.63,36,0,1,High-value,At-risk,0
15975,84,0,84,1,37101.00,37101.00,,0,0,Mid-value,New,0
15976,220,55,165,2,38030.00,19015.00,55,0,0,Mid-value,Churned,1
15977,39,22,17,2,94025.00,47012.50,22,1,2,Mid-value,New,0
15978,77,0,77,1,109878.00,109878.00,,0,0,Mid-value,New,0
15980,254,166,88,3,225144.00,75048.00,83,0,0,High-value,At-risk,0
15981,311,287,24,8,326106.00,40763.25,41,1,1,High-value,Loyal,0
15983,373,351,22,4,137035.00,34258.75,117,1,1,High-value,Loyal,0
15984,368,366,2,11,239138.00,21739.82,37,3,3,High-value,Loyal,0
15985,236,113,123,3,87812.00,29270.67,57,0,0,Mid-value,Churned,1
15986,30,0,30,1,16812.00,16812.00,,1,1,Low-value,New,0
15987,368,356,12,7,129759.00,18537.00,59,1,1,High-value,Loyal,0
15988,19,0,19,1,15489.00,15489.00,,1,1,Low-value,New,0
15990,287,243,44,2,72407.00,36203.50,243,0,1,Mid-value,At-risk,0
15992,3,0,3,1,4199.00,4199.00,,1,1,Low-value,New,0
15993,44,36,8,10,241373.00,24137.30,4,7,10,High-value,Active,0
15994,54,0,54,1,41427.00,41427.00,,0,1,Mid-value,New,0
15996,366,278,88,7,98509.00,14072.71,46,0,0,Mid-value,At-risk,0
15998,362,326,36,6,288713.00,48118.83,65,0,1,High-value,At-risk,0
16000,2,0,2,3,1055230.00,351743.33,0,3,3,High-value,New,0
16003,359,330,29,5,208377.00,41675.40,83,2,2,High-value,Loyal,0
16005,270,258,12,4,52939.00,13234.75,86,2,2,Mid-value,Loyal,0
16006,211,0,211,1,10140.00,10140.00,,0,0,Low-value,Churned,1
16007,215,168,47,4,164350.00,41087.50,56,0,1,High-value,At-risk,0
16008,204,181,23,3,43153.00,14384.33,91,1,1,Mid-value,Loyal,0
16009,159,137,22,4,83117.00,20779.25,46,1,3,Mid-value,Loyal,0
16010,362,117,245,3,38862.00,12954.00,59,0,0,Mid-value,Churned,1
16011,366,358,8,16,332290.00,20768.13,24,2,3,High-value,Loyal,0
16012,155,120,35,3,138694.00,46231.33,60,0,1,High-value,At-risk,0
16013,371,368,3,54,3132973.00,58018.02,7,5,10,High-value,Loyal,0
16014,291,256,35,4,55910.00,13977.50,85,0,2,Mid-value,At-risk,0
16015,49,46,3,4,68592.00,17148.00,15,3,4,Mid-value,Active,0
16016,366,363,3,10,136383.00,13638.30,40,3,4,High-value,Loyal,0
16017,47,0,47,1,17786.00,17786.00,,0,1,Low-value,New,0
16018,180,141,39,2,35742.00,17871.00,141,0,1,Mid-value,At-risk,0
16019,364,363,1,10,324900.00,32490.00,40,1,3,High-value,Loyal,0
16020,65,49,16,3,81321.00,27107.00,25,2,2,Mid-value,Active,0
16022,260,0,260,1,56843.00,56843.00,,0,0,Mid-value,Churned,1
16023,266,220,46,3,70469.00,23489.67,110,0,1,Mid-value,At-risk,0
16024,12,0,12,1,24914.00,24914.00,,1,1,Low-value,New,0
16025,29,0,29,1,43966.00,43966.00,,1,1,Mid-value,New,0
16026,43,0,43,1,23609.00,23609.00,,0,1,Low-value,New,0
16027,302,211,91,7,76302.00,10900.29,35,0,0,Mid-value,Churned,1
16029,373,335,38,76,5918582.00,77876.08,4,0,8,High-value,At-risk,0
16030,309,0,309,1,33124.00,33124.00,,0,0,Mid-value,Churned,1
16031,247,155,92,2,47986.00,23993.00,155,0,0,Mid-value,Churned,1
16033,369,364,5,27,782108.00,28966.96,14,1,2,High-value,Loyal,0
16034,332,136,196,3,43770.00,14590.00,68,0,0,Mid-value,Churned,1
16036,263,176,87,2,75892.00,37946.00,176,0,0,Mid-value,At-risk,0
16037,358,89,269,3,84368.00,28122.67,45,0,0,Mid-value,Churned,1
16038,201,194,7,4,45433.00,11358.25,65,1,1,Mid-value,Loyal,0
16040,268,203,65,3,125883.00,41961.00,102,0,0,High-value,At-risk,0
16041,141,111,30,3,316640.00,105546.67,56,1,1,High-value,Loyal,0
16042,372,350,22,7,100283.00,14326.14,58,1,3,Mid-value,Loyal,0
16043,317,280,37,4,74006.00,18501.50,93,0,1,Mid-value,At-risk,0
16045,290,171,119,4,121830.00,30457.50,57,0,0,High-value,Churned,1
16048,373,288,85,3,6225.00,2075.00,144,0,0,Low-value,At-risk,0
16049,75,35,40,3,100011.00,33337.00,18,0,2,Mid-value,At-risk,0
16050,173,0,173,1,13790.00,13790.00,,0,0,Low-value,Churned,1
16052,54,0,54,1,35072.00,35072.00,,0,1,Mid-value,New,0
16053,122,90,32,2,146011.00,73005.50,90,0,1,High-value,At-risk,0
16054,145,0,145,1,74376.00,74376.00,,0,0,Mid-value,Churned,1
16055,220,0,220,1,13480.00,13480.00,,0,0,Low-value,Churned,1
16056,45,0,45,1,60917.00,60917.00,,0,1,Mid-value,New,0
16057,284,280,4,10,200567.00,20056.70,31,2,2,High-value,Loyal,0
16059,367,302,65,6,135839.00,22639.83,60,0,0,High-value,At-risk,0
16061,269,0,269,1,-2995.00,-2995.00,,0,0,Low-value,Churned,1
16062,364,355,9,4,110844.00,27711.00,118,1,1,Mid-value,Loyal,0
16063,260,0,260,1,32398.00,32398.00,,0,0,Mid-value,Churned,1
16065,365,0,365,1,33681.00,33681.00,,0,0,Mid-value,Churned,1
16066,124,108,16,5,137740.00,27548.00,27,1,3,High-value,Loyal,0
16070,32,10,22,2,85215.00,42607.50,10,1,2,Mid-value,New,0
16071,44,0,44,1,29960.00,29960.00,,0,1,Low-value,New,0
16072,288,0,288,1,37408.00,37408.00,,0,0,Mid-value,Churned,1
16073,297,6,291,2,9435.00,4717.50,6,0,0,Low-value,Churned,1
16076,208,205,3,11,200325.00,18211.36,21,2,4,High-value,Loyal,0
16078,283,0,283,1,7920.00,7920.00,,0,0,Low-value,Churned,1
16079,40,24,16,3,132950.00,44316.67,12,2,3,High-value,New,0
16080,274,193,81,3,15392.00,5130.67,97,0,0,Low-value,At-risk,0
16081,366,310,56,5,266820.00,53364.00,78,0,1,High-value,At-risk,0
16083,360,260,100,2,124958.00,62479.00,260,0,0,High-value,Churned,1
16084,299,0,299,1,40216.00,40216.00,,0,0,Mid-value,Churned,1
16085,320,297,23,5,89970.00,17994.00,74,1,2,Mid-value,Loyal,0
16086,367,308,59,6,103939.00,17323.17,62,0,1,Mid-value,At-risk,0
16091,198,44,154,2,31506.00,15753.00,44,0,0,Mid-value,Churned,1
16092,254,156,98,5,74534.00,14906.80,39,0,0,Mid-value,Churned,1
16093,106,0,106,1,1700.00,1700.00,,0,0,Low-value,Churned,1
16094,337,326,11,6,100781.00,16796.83,65,3,3,Mid-value,Loyal,0
